"CODUSU";"NRO_HOGAR";"COMPONENTE";"ANO4";"TRIMESTRE";"AGLOMERADO";"POND_TIC";"RESPONDENTE";"IP_III_04";"IP_III_05";"IP_III_06"
"TQRMNOQYRHKMKQCDEHIBB00869947";1;2;2024;4;22;141;1;1;2;1
"TQRMNOQYRHKMKQCDEHIBB00869947";1;3;2024;4;22;141;1;1;2;1
"TQRMNOQYRHKMKQCDEHIBB00869947";1;4;2024;4;22;141;1;1;2;1
"TQRMNOQYRHKMKQCDEHIBB00869947";1;5;2024;4;22;141;1;1;2;1
"TQRMNOQYRHMNLLCDEHIBB00810889";1;1;2024;4;22;111;2;1;2;1
"TQRMNOQYRHMNLLCDEHIBB00810889";1;2;2024;4;22;111;2;1;1;1
"TQRMNOQYRHMNLLCDEHIBB00810889";1;3;2024;4;22;111;2;1;1;1
"TQRMNOQYRHMNLLCDEHIBB00810889";1;4;2024;4;22;111;2;1;2;1
"TQRMNOQYRHMNLLCDEHIBB00810889";1;5;2024;4;22;111;2;1;2;1
"TQRMNOQYSHKMKQCDEHIBB00868294";1;1;2024;4;22;109;1;1;1;1
"TQRMNOQYSHKMKQCDEHIBB00868294";1;2;2024;4;22;109;1;1;1;1
"TQRMNOQYVHLLKPCDEHIBB00853788";1;1;2024;4;22;91;2;1;2;1
"TQRMNOQYVHLLKPCDEHIBB00853788";1;2;2024;4;22;91;2;1;2;1
"TQRMNOQYVHLLKPCDEHIBB00853788";1;3;2024;4;22;91;2;1;2;1
"TQRMNOQYVHLLKPCDEHIBB00853788";1;4;2024;4;22;91;2;1;2;1
"TQRMNOQYVHLLKPCDEHIBB00853788";1;5;2024;4;22;91;2;1;2;1
"TQRMNOQYYHJKKPCDEHIBB00874020";1;1;2024;4;22;110;2;2;2;2
"TQRMNOQYYHJKKPCDEHIBB00874020";1;2;2024;4;22;110;2;1;2;1
"TQRMNOQYYHJKKPCDEHIBB00874020";1;3;2024;4;22;110;2;1;1;1
"TQRMNOQYYHKLKUCDEHIBB00872075";1;1;2024;4;22;128;1;2;2;2
"TQRMNOQYYHKMLLCDEHIBB00871854";1;1;2024;4;22;117;2;1;2;1
"TQRMNOQYYHKMLLCDEHIBB00871854";1;2;2024;4;22;117;2;1;2;1
"TQRMNOQYYHLMKOCDEHIBB00853785";1;1;2024;4;22;124;3;1;2;1
"TQRMNOQYYHLMKOCDEHIBB00853785";1;2;2024;4;22;124;3;1;2;1
"TQRMNOQYYHLMKOCDEHIBB00853785";1;3;2024;4;22;124;3;1;1;1
"TQRMNOQYYHLMKOCDEHIBB00853785";1;4;2024;4;22;124;3;1;2;1
"TQRMNOQYYHLNKUCDEHIBB00853724";1;1;2024;4;22;81;1;1;2;1
"TQRMNOQYYHLNKUCDEHIBB00853724";1;2;2024;4;22;81;1;1;2;1
"TQRMNORPPHJKKPCDEHIBB00875044";1;1;2024;4;22;97;2;1;1;1
"TQRMNORPPHJKKPCDEHIBB00875044";1;2;2024;4;22;97;2;1;1;1
"TQRMNORPPHKMKNCDEHIBB00868293";1;1;2024;4;22;144;2;1;1;1
"TQRMNORPPHKMKNCDEHIBB00868293";1;2;2024;4;22;144;2;1;2;1
"TQRMNORPPHKMLLCDEHIBB00870596";1;1;2024;4;22;82;1;1;1;1
"TQRMNORPPHKMLLCDEHIBB00870596";1;2;2024;4;22;82;1;1;1;1
"TQRMNORPPHLMKOCDEHIBB00853739";1;1;2024;4;22;105;1;1;1;1
"TQRMNORPPHLNKUCDEHIBB00853812";1;1;2024;4;22;116;1;1;2;1
"TQRMNORPPHLNKUCDEHIBB00853812";1;2;2024;4;22;116;1;1;2;1
"TQRMNORPQHLNKUCDEHIBB00853745";1;1;2024;4;22;109;1;1;2;1
"TQRMNORPQHLNKUCDEHIBB00853745";1;2;2024;4;22;109;1;1;2;1
"TQRMNORPRHKLKUCDEHIBB00868489";1;1;2024;4;22;101;1;1;2;1
"TQRMNORPRHKMKMCDEHIBB00870282";1;1;2024;4;22;158;2;2;2;2
"TQRMNORPRHKMKMCDEHIBB00870282";1;2;2024;4;22;158;2;1;1;1
"TQRMNORPSHKLKUCDEHIBB00869807";1;1;2024;4;22;124;1;1;1;1
"TQRMNORPVHKMKNCDEHIBB00870744";1;1;2024;4;22;119;1;1;2;1
"TQRMNORPVHKMKNCDEHIBB00870744";1;2;2024;4;22;119;1;1;2;1
"TQRMNORPVHKMKNCDEHIBB00870744";1;3;2024;4;22;119;1;1;2;1
"TQRMNORPVHKMKNCDEHIBB00870744";1;4;2024;4;22;119;1;1;2;1
"TQRMNORPWHKMKNCDEHIBB00872051";1;1;2024;4;22;127;3;2;2;1
"TQRMNORPWHKMKNCDEHIBB00872051";1;2;2024;4;22;127;3;2;2;1
"TQRMNORPWHKMKNCDEHIBB00872051";1;3;2024;4;22;127;3;1;2;1
"TQRMNORPXHKMKNCDEHIBB00869468";1;1;2024;4;22;136;3;1;2;1
"TQRMNORPXHKMKNCDEHIBB00869468";1;2;2024;4;22;136;3;2;2;2
"TQRMNORPXHKMKNCDEHIBB00869468";1;3;2024;4;22;136;3;2;2;1
"TQRMNORQPHLNLMCDEHIBB00853769";1;1;2024;4;22;72;2;1;2;1
"TQRMNORQPHLNLMCDEHIBB00853769";1;2;2024;4;22;72;2;1;2;1
"TQRMNORQPHLNLMCDEHIBB00853769";1;3;2024;4;22;72;2;1;2;1
"TQRMNORQPHLNLMCDEHIBB00853769";1;4;2024;4;22;72;2;1;2;1
"TQRMNORQPHLNLMCDEHIBB00853769";1;5;2024;4;22;72;2;1;2;1
"TQRMNORQQHJKKPCDEHIBB00872833";1;1;2024;4;22;143;1;2;2;2
"TQRMNORQQHJKKPCDEHIBB00872833";1;2;2024;4;22;143;1;1;2;1
"TQRMNORQQHJKKPCDEHIBB00872833";1;3;2024;4;22;143;1;1;1;1
"TQRMNORQQHJKKPCDEHIBB00872833";1;4;2024;4;22;143;1;1;2;1
"TQRMNORQYHKOKSCDEHIBB00868162";1;1;2024;4;22;125;2;1;2;1
"TQRMNORQYHKOKSCDEHIBB00868162";1;2;2024;4;22;125;2;1;2;1
"TQRMNORQYHKOKSCDEHIBB00868162";1;3;2024;4;22;125;2;1;2;1
"TQRMNORQYHMOKMCDEHIBB00810848";1;1;2024;4;22;144;1;1;2;1
"TQRMNORQYHMOKMCDEHIBB00810848";1;2;2024;4;22;144;1;1;2;1
"TQRMNORRQHMOKMCDEHIBB00810790";1;1;2024;4;22;156;1;1;1;1
"TQRMNORRQHMOKMCDEHIBB00810790";1;2;2024;4;22;156;1;1;1;1
"TQRMNORRQHMOKMCDEHIBB00810790";1;4;2024;4;22;156;1;1;2;1
"TQRMNORRQHMOKMCDEHIBB00810790";1;5;2024;4;22;156;1;1;1;1
"TQRMNORRRHKOKSCDEHIBB00870187";1;1;2024;4;22;125;1;1;2;1
"TQRMNORRRHKOKSCDEHIBB00870187";1;2;2024;4;22;125;1;1;1;1
"TQRMNORRRHKOKSCDEHIBB00870187";1;3;2024;4;22;125;1;1;1;1
"TQRMNORRRHKOKSCDEHIBB00870187";1;4;2024;4;22;125;1;1;2;1
"TQRMNORRRHLNKUCDEHIBB00853774";1;1;2024;4;22;97;1;1;2;1
"TQRMNORRRHLNKUCDEHIBB00853774";1;2;2024;4;22;97;1;1;1;1
"TQRMNORRRHLNKUCDEHIBB00853774";1;3;2024;4;22;97;1;1;1;1
"TQRMNORRRHLNKUCDEHIBB00853774";1;4;2024;4;22;97;1;1;1;1
"TQRMNORRSHKOKSCDEHIBB00867829";1;1;2024;4;22;128;1;1;2;1
"TQRMNORRSHKOKSCDEHIBB00867829";1;2;2024;4;22;128;1;1;2;1
"TQRMNORRSHKOKSCDEHIBB00867829";1;3;2024;4;22;128;1;1;1;1
"TQRMNORRSHKOKSCDEHIBB00867829";1;4;2024;4;22;128;1;1;1;1
"TQRMNORRSHKOKSCDEHIBB00867829";1;5;2024;4;22;128;1;1;1;1
"TQRMNORRSHLNKUCDEHIBB00853725";1;1;2024;4;22;77;1;1;2;1
"TQRMNORRSHLNKUCDEHIBB00853725";1;2;2024;4;22;77;1;1;2;1
"TQRMNORRSHLNKUCDEHIBB00853725";1;3;2024;4;22;77;1;1;2;1
"TQRMNORRTHLOLQCDEHIBB00853736";1;1;2024;4;22;134;1;1;2;1
"TQRMNORRTHLOLQCDEHIBB00853736";1;2;2024;4;22;134;1;1;2;1
"TQRMNORRTHLOLQCDEHIBB00853736";1;3;2024;4;22;134;1;1;2;1
"TQRMNORRTHLOLQCDEHIBB00853736";1;4;2024;4;22;134;1;1;2;1
"TQRMNORRTHLOLQCDEHIBB00853736";1;5;2024;4;22;134;1;1;2;2
"TQRMNORRUHLOLQCDEHIBB00853754";1;1;2024;4;22;152;1;1;2;1
"TQRMNORRUHLOLQCDEHIBB00853754";1;2;2024;4;22;152;1;1;2;1
"TQRMNORRUHLOLQCDEHIBB00853754";1;4;2024;4;22;152;4;1;2;1
"TQRMNORRUHLOLQCDEHIBB00853754";1;5;2024;4;22;152;1;1;2;1
"TQRMNORRUHLOLQCDEHIBB00853754";1;6;2024;4;22;152;1;1;2;1
"TQRMNORRUHLOLQCDEHIBB00853754";1;7;2024;4;22;152;1;1;2;1
"TQRMNORRVHLOLQCDEHIBB00853755";1;1;2024;4;22;122;1;2;2;2
"TQRMNORRWHLKKQCDEHIBB00853713";1;1;2024;4;22;80;1;1;1;1
"TQRMNORRWHLKKQCDEHIBB00853713";1;2;2024;4;22;80;1;1;1;1
"TQRMNORRWHLOLQCDEHIBB00853737";1;1;2024;4;22;110;1;1;2;1
"TQRMNORRWHLOLQCDEHIBB00853737";1;2;2024;4;22;110;1;1;2;1
"TQRMNORRWHLOLQCDEHIBB00853737";1;3;2024;4;22;110;1;1;2;1
"TQRMNORRWHLOLQCDEHIBB00853737";1;4;2024;4;22;110;1;1;2;1
"TQRMNORRYHKMLNCDEHIBB00870165";1;1;2024;4;22;88;1;1;2;1
"TQRMNORSQHJOLQCDEHIBB00874756";1;1;2024;4;22;231;1;1;2;1
"TQRMNORSQHJOLQCDEHIBB00874756";1;2;2024;4;22;231;1;1;2;1
"TQRMNORSQHJOLQCDEHIBB00874756";1;3;2024;4;22;231;1;1;2;1
"TQRMNORSRHMOKNCDEHIBB00810858";1;1;2024;4;22;111;1;1;2;1
"TQRMNORSRHMOKNCDEHIBB00810858";1;2;2024;4;22;111;1;1;2;1
"TQRMNORSSHLOKTCDEHIBB00853702";1;1;2024;4;22;188;1;1;2;2
"TQRMNORSSHLOKTCDEHIBB00853702";1;2;2024;4;22;188;1;1;2;2
"TQRMNORSSHLOKTCDEHIBB00853702";1;3;2024;4;22;188;1;1;2;1
"TQRMNORSSHLOKTCDEHIBB00853702";1;5;2024;4;22;188;1;1;2;1
"TQRMNORSSHMOKNCDEHIBB00810792";1;1;2024;4;22;164;1;1;2;1
"TQRMNORSSHMOKNCDEHIBB00810792";1;2;2024;4;22;164;1;1;2;1
"TQRMNORSSHMOKNCDEHIBB00810792";1;3;2024;4;22;164;1;1;2;1
"TQRMNORSTHLOKTCDEHIBB00853772";1;1;2024;4;22;138;1;1;2;1
"TQRMNORSTHLOKTCDEHIBB00853772";1;2;2024;4;22;138;1;1;2;1
"TQRMNORSTHLOKTCDEHIBB00853772";1;3;2024;4;22;138;1;1;2;1
"TQRMNORSTHMOKNCDEHIBB00810875";1;1;2024;4;22;150;1;1;2;1
"TQRMNORSTHMOKNCDEHIBB00810875";1;2;2024;4;22;150;1;1;2;1
"TQRMNORSUHLOKTCDEHIBB00853721";1;1;2024;4;22;136;1;2;2;2
"TQRMNORSUHMOKNCDEHIBB00810859";1;1;2024;4;22;113;1;1;2;1
"TQRMNORSUHMOKNCDEHIBB00810859";1;2;2024;4;22;113;1;1;2;1
"TQRMNORSUHMOKNCDEHIBB00810859";1;3;2024;4;22;113;1;1;2;1
"TQRMNORSUHMOKNCDEHIBB00810859";1;4;2024;4;22;113;1;1;2;1
"TQRMNORSUHMOKNCDEHIBB00810859";1;6;2024;4;22;113;1;1;2;1
"TQRMNORSVHLOKTCDEHIBB00853790";1;1;2024;4;22;159;1;1;2;1
"TQRMNORSVHLOKTCDEHIBB00853790";1;2;2024;4;22;159;1;1;2;1
"TQRMNORSVHLOKTCDEHIBB00853790";1;3;2024;4;22;159;1;1;2;1
"TQRMNORSVHLOKTCDEHIBB00853790";1;4;2024;4;22;159;1;1;2;1
"TQRMNORSVHLOKTCDEHIBB00853790";1;5;2024;4;22;159;1;1;2;1
"TQRMNORSVHLOKTCDEHIBB00853790";1;6;2024;4;22;159;1;1;2;1
"TQRMNORSVHLOKTCDEHIBB00853790";1;7;2024;4;22;159;1;1;2;1
"TQRMNORSVHMOKNCDEHIBB00810869";1;1;2024;4;22;148;1;1;2;1
"TQRMNORSVHMOKNCDEHIBB00810869";1;2;2024;4;22;148;1;1;2;1
"TQRMNORSVHMOKNCDEHIBB00810869";1;3;2024;4;22;148;1;1;2;1
"TQRMNORSVHMOKNCDEHIBB00810869";1;4;2024;4;22;148;1;1;2;1
"TQRMNORSWHLMKOCDEHIBB00860832";1;1;2024;4;22;129;1;1;2;1
"TQRMNORSWHLMKOCDEHIBB00860832";1;2;2024;4;22;129;1;1;2;1
"TQRMNORSWHLOKTCDEHIBB00853762";1;1;2024;4;22;191;1;1;2;1
"TQRMNORTRHJMLLCDEHIBB00876649";1;1;2024;4;22;97;1;1;2;1
"TQRMNORTRHJMLLCDEHIBB00876649";1;2;2024;4;22;97;1;1;1;1
"TQRMNORTRHJMLLCDEHIBB00876649";1;3;2024;4;22;97;1;1;2;1
"TQRMNORTRHJMLLCDEHIBB00876649";1;4;2024;4;22;97;1;1;1;1
"TQRMNORTRHJMLLCDEHIBB00876649";1;5;2024;4;22;97;1;1;2;1
"TQRMNORTRHJMLLCDEHIBB00876649";1;6;2024;4;22;97;1;1;2;1
"TQRMNORTRHJMLLCDEHIBB00876649";1;7;2024;4;22;97;1;1;2;1
"TQRMNORTRHLMLOCDEHIBB00853703";1;1;2024;4;22;123;1;1;2;1
"TQRMNORTRHLMLOCDEHIBB00853703";1;2;2024;4;22;123;1;1;2;1
"TQRMNORTRHLMLOCDEHIBB00853703";1;3;2024;4;22;123;1;1;2;1
"TQRMNORTRHLMLOCDEHIBB00853703";1;4;2024;4;22;123;1;1;2;1
"TQRMNORTRHLMLOCDEHIBB00853703";1;5;2024;4;22;123;1;1;2;1
"TQRMNORTSHJMLLCDEHIBB00872664";1;1;2024;4;22;125;1;1;2;1
"TQRMNORTSHJMLLCDEHIBB00872664";1;2;2024;4;22;125;1;1;2;1
"TQRMNORTSHLMLOCDEHIBB00853704";1;1;2024;4;22;113;2;1;2;1
"TQRMNORTSHLMLOCDEHIBB00853704";1;2;2024;4;22;113;2;1;1;1
"TQRMNORTSHLMLOCDEHIBB00853704";1;3;2024;4;22;113;2;1;2;1
"TQRMNORTTHLMLOCDEHIBB00853793";1;1;2024;4;22;109;2;1;2;1
"TQRMNORTTHLMLOCDEHIBB00853793";1;2;2024;4;22;109;2;1;1;1
"TQRMNORTTHLOLPCDEHIBB00853780";1;1;2024;4;22;92;1;1;2;1
"TQRMNORTTHLOLPCDEHIBB00853780";1;2;2024;4;22;92;1;1;2;1
"TQRMNORTTHLOLPCDEHIBB00853780";1;3;2024;4;22;92;1;1;2;1
"TQRMNORTTHMNLQCDEHIBB00810894";1;1;2024;4;22;105;1;1;1;1
"TQRMNORTTHMNLQCDEHIBB00810894";1;2;2024;4;22;105;1;1;2;1
"TQRMNORTTHMNLQCDEHIBB00810894";1;3;2024;4;22;105;1;1;1;1
"TQRMNORTTHMNLQCDEHIBB00810894";1;4;2024;4;22;105;1;1;2;1
"TQRMNORTTHMNLQCDEHIBB00810894";1;5;2024;4;22;105;1;1;2;1
"TQRMNORTTHMNLQCDEHIBB00810894";1;6;2024;4;22;105;1;1;2;1
"TQRMNORTTHMNLQCDEHIBB00810894";1;7;2024;4;22;105;1;1;2;1
"TQRMNORTTHMNLQCDEHIBB00810894";1;8;2024;4;22;105;1;1;2;1
"TQRMNORTTHMNLQCDEHIBB00810894";1;9;2024;4;22;105;1;1;2;1
"TQRMNORTUHJMLLCDEHIBB00872514";1;1;2024;4;22;112;1;1;2;1
"TQRMNORTUHJMLLCDEHIBB00872514";1;2;2024;4;22;112;1;1;2;1
"TQRMNORTUHJMLLCDEHIBB00872514";1;3;2024;4;22;112;1;1;2;1
"TQRMNORTUHKMKRCDEHIBB00870331";1;1;2024;4;22;99;1;1;1;1
"TQRMNORTUHKMKRCDEHIBB00870331";1;2;2024;4;22;99;1;1;2;1
"TQRMNORTUHKMKRCDEHIBB00870331";1;3;2024;4;22;99;1;1;2;1
"TQRMNORTUHKMKRCDEHIBB00870331";1;4;2024;4;22;99;1;1;2;1
"TQRMNORTUHKMKRCDEHIBB00870331";1;5;2024;4;22;99;1;1;2;1
"TQRMNORTUHKMKRCDEHIBB00870331";1;7;2024;4;22;99;1;1;2;1
"TQRMNORTUHKMKRCDEHIBB00870331";1;8;2024;4;22;99;1;1;2;1
"TQRMNORTUHKMKRCDEHIBB00870331";1;10;2024;4;22;99;1;1;2;1
"TQRMNORTUHKMKRCDEHIBB00870331";1;11;2024;4;22;99;1;1;1;1
"TQRMNORTUHLOLPCDEHIBB00853730";1;1;2024;4;22;128;1;1;2;1
"TQRMNORTUHLOLPCDEHIBB00853730";1;2;2024;4;22;128;1;1;2;1
"TQRMNORTUHLOLPCDEHIBB00853730";1;3;2024;4;22;128;1;1;2;1
"TQRMNORTUHLOLPCDEHIBB00853730";1;4;2024;4;22;128;1;1;2;1
"TQRMNORTUHLOLPCDEHIBB00853730";1;5;2024;4;22;128;1;1;2;1
"TQRMNORTVHKMKRCDEHIBB00867828";1;1;2024;4;22;128;1;1;1;1
"TQRMNORTVHKMKRCDEHIBB00867828";1;2;2024;4;22;128;1;1;2;1
"TQRMNORTVHLOLPCDEHIBB00853802";1;1;2024;4;22;113;1;1;2;1
"TQRMNORTVHLOLPCDEHIBB00853802";1;2;2024;4;22;113;1;1;2;1
"TQRMNORTVHLOLPCDEHIBB00853802";1;3;2024;4;22;113;1;1;2;1
"TQRMNORTVHLOLPCDEHIBB00853802";1;4;2024;4;22;113;1;1;2;1
"TQRMNORTXHJOLMCDEHIBB00873384";1;1;2024;4;22;183;1;2;2;1
"TQRMNORTXHJOLMCDEHIBB00873384";1;2;2024;4;22;183;1;2;2;1
"TQRMNORTXHKMKRCDEHIBB00868535";1;1;2024;4;22;138;2;1;1;1
"TQRMNORTXHKMKRCDEHIBB00868535";1;2;2024;4;22;138;2;1;1;1
"TQRMNORTXHKMKRCDEHIBB00868535";1;3;2024;4;22;138;2;1;1;1
"TQRMNORTYHJOLMCDEHIBB00875011";1;1;2024;4;22;204;1;1;2;1
"TQRMNORTYHJOLMCDEHIBB00875011";1;2;2024;4;22;204;1;1;2;1
"TQRMNORUQHJOLMCDEHIBB00874337";1;1;2024;4;22;143;2;1;2;1
"TQRMNORUQHJOLMCDEHIBB00874337";1;2;2024;4;22;143;2;1;2;1
"TQRMNORUQHMNLQCDEHIBB00810836";1;1;2024;4;22;108;4;2;2;2
"TQRMNORUQHMNLQCDEHIBB00810836";1;2;2024;4;22;108;4;2;2;2
"TQRMNORUQHMNLQCDEHIBB00810836";1;3;2024;4;22;108;4;1;1;1
"TQRMNORUQHMNLQCDEHIBB00810836";1;4;2024;4;22;108;4;1;1;1
"TQRMNORUQHMNLQCDEHIBB00810836";1;5;2024;4;22;108;4;1;2;1
"TQRMNORUQHMNLQCDEHIBB00810836";1;6;2024;4;22;108;4;1;2;1
"TQRMNORURHKOLOCDEHIBB00870166";1;1;2024;4;22;141;1;1;2;1
"TQRMNORURHKOLOCDEHIBB00870166";1;2;2024;4;22;141;1;1;1;1
"TQRMNORURHMLKTCDEHIBB00810820";1;1;2024;4;22;135;1;1;1;1
"TQRMNORURHMLKTCDEHIBB00810820";1;2;2024;4;22;135;1;1;1;1
"TQRMNORURHMLKTCDEHIBB00810820";1;3;2024;4;22;135;1;1;1;1
"TQRMNORURHMNLQCDEHIBB00810863";1;1;2024;4;22;103;1;1;1;1
"TQRMNORURHMNLQCDEHIBB00810863";1;3;2024;4;22;103;1;1;1;1
"TQRMNORURHMNLQCDEHIBB00810863";1;4;2024;4;22;103;1;1;1;1
"TQRMNORUSHJMLPCDEHIBB00872893";1;1;2024;4;22;103;1;1;2;1
"TQRMNORUSHJMLPCDEHIBB00872893";1;2;2024;4;22;103;1;1;2;1
"TQRMNORUSHJMLPCDEHIBB00872893";1;3;2024;4;22;103;1;1;2;1
"TQRMNORUSHJMLPCDEHIBB00872893";1;4;2024;4;22;103;1;1;2;1
"TQRMNORUSHJMLPCDEHIBB00872893";1;5;2024;4;22;103;1;1;2;1
"TQRMNORUSHJMLPCDEHIBB00872893";1;6;2024;4;22;103;1;1;2;1
"TQRMNORUSHKMKMCDEHIBB00872050";1;1;2024;4;22;156;1;1;2;1
"TQRMNORUSHKNLQCDEHIBB00871949";1;1;2024;4;22;186;3;1;2;1
"TQRMNORUSHKNLQCDEHIBB00871949";1;2;2024;4;22;186;3;1;2;1
"TQRMNORUSHKNLQCDEHIBB00871949";1;3;2024;4;22;186;3;1;2;1
"TQRMNORUSHMLKTCDEHIBB00874301";1;1;2024;4;22;164;1;1;1;1
"TQRMNORUSHMNLQCDEHIBB00810826";1;1;2024;4;22;124;1;1;2;1
"TQRMNORUTHJMLPCDEHIBB00873958";1;1;2024;4;22;100;1;1;2;1
"TQRMNORUTHJMLPCDEHIBB00873958";1;2;2024;4;22;100;1;1;2;1
"TQRMNORUTHJMLPCDEHIBB00873958";1;3;2024;4;22;100;1;1;2;1
"TQRMNORUTHJMLPCDEHIBB00873958";1;4;2024;4;22;100;1;1;2;1
"TQRMNORUTHKMKMCDEHIBB00867480";1;1;2024;4;22;121;1;1;2;1
"TQRMNORUTHKMKMCDEHIBB00867480";1;2;2024;4;22;121;1;1;2;1
"TQRMNORUTHKMKMCDEHIBB00867480";1;3;2024;4;22;121;1;1;1;1
"TQRMNORUUHJOLQCDEHIBB00872903";1;1;2024;4;22;286;1;1;2;1
"TQRMNORUUHJOLQCDEHIBB00872903";1;2;2024;4;22;286;1;1;2;1
"TQRMNORUUHJOLQCDEHIBB00872903";1;3;2024;4;22;286;1;1;2;1
"TQRMNORUUHJOLQCDEHIBB00872903";1;4;2024;4;22;286;1;1;2;1
"TQRMNORUVHJMLPCDEHIBB00874750";1;1;2024;4;22;93;1;1;2;1
"TQRMNORUVHJMLPCDEHIBB00874750";1;2;2024;4;22;93;1;1;2;1
"TQRMNORUVHJMLPCDEHIBB00874750";1;3;2024;4;22;93;1;1;2;1
"TQRMNORUVHJOLQCDEHIBB00873385";1;1;2024;4;22;295;1;1;1;1
"TQRMNORUVHKOLPCDEHIBB00868723";1;1;2024;4;22;170;1;1;1;1
"TQRMNORUVHKOLPCDEHIBB00868723";1;2;2024;4;22;170;1;1;1;1
"TQRMNORUVHKOLPCDEHIBB00868723";1;3;2024;4;22;170;1;1;1;1
"TQRMNORUVHKOLPCDEHIBB00868723";1;5;2024;4;22;170;1;1;1;1
"TQRMNORUWHKOLPCDEHIBB00867838";1;1;2024;4;22;136;1;1;2;1
"TQRMNORUWHKOLPCDEHIBB00867838";1;2;2024;4;22;136;1;1;2;1
"TQRMNORUWHKOLPCDEHIBB00867838";1;3;2024;4;22;136;1;1;2;1
"TQRMNORUWHKOLPCDEHIBB00867838";1;4;2024;4;22;136;1;1;2;1
"TQRMNORUXHJOLQCDEHIBB00872528";1;1;2024;4;22;333;2;1;1;1
"TQRMNORUXHJOLQCDEHIBB00872528";1;2;2024;4;22;333;2;1;1;1
"TQRMNORUXHKOLOCDEHIBB00868475";1;1;2024;4;22;118;2;2;2;2
"TQRMNORUXHKOLOCDEHIBB00868475";1;2;2024;4;22;118;2;1;2;1
"TQRMNORUXHKOLPCDEHIBB00867839";1;1;2024;4;22;220;2;1;2;1
"TQRMNORUXHKOLPCDEHIBB00867839";1;2;2024;4;22;220;2;1;2;1
"TQRMNORUXHLLKMCDEHIBB00853708";1;1;2024;4;22;104;2;1;2;1
"TQRMNORUXHLLKMCDEHIBB00853708";1;2;2024;4;22;104;2;1;1;1
"TQRMNORUXHLLKMCDEHIBB00853708";1;3;2024;4;22;104;2;1;2;1
"TQRMNORUYHJOLQCDEHIBB00872665";1;1;2024;4;22;313;1;1;2;1
"TQRMNORUYHJOLQCDEHIBB00872665";1;2;2024;4;22;313;1;1;2;1
"TQRMNORUYHKOLOCDEHIBB00869809";1;1;2024;4;22;138;3;1;2;1
"TQRMNORUYHKOLOCDEHIBB00869809";1;2;2024;4;22;138;3;1;1;1
"TQRMNORUYHKOLOCDEHIBB00869809";1;3;2024;4;22;138;3;1;1;1
"TQRMNORUYHKOLPCDEHIBB00871887";1;1;2024;4;22;140;1;1;2;1
"TQRMNORUYHKOLPCDEHIBB00871887";1;2;2024;4;22;140;1;1;2;1
"TQRMNORVPHKNLQCDEHIBB00871900";1;1;2024;4;22;181;3;1;2;1
"TQRMNORVPHKNLQCDEHIBB00871900";1;2;2024;4;22;181;3;1;2;1
"TQRMNORVPHKNLQCDEHIBB00871900";1;3;2024;4;22;181;3;1;2;1
"TQRMNORVPHKOLOCDEHIBB00870167";1;1;2024;4;22;148;1;1;2;1
"TQRMNORVPHKOLOCDEHIBB00870167";1;2;2024;4;22;148;1;1;2;1
"TQRMNORVPHKOLOCDEHIBB00870167";1;3;2024;4;22;148;1;1;2;1
"TQRMNORVPHKOLOCDEHIBB00870167";1;4;2024;4;22;148;1;1;1;1
"TQRMNORVPHKOLPCDEHIBB00869824";1;1;2024;4;22;163;2;1;2;1
"TQRMNORVPHKOLPCDEHIBB00869824";1;2;2024;4;22;163;2;1;2;1
"TQRMNORVPHKOLPCDEHIBB00869824";1;3;2024;4;22;163;2;1;2;1
"TQRMNORVPHKOLPCDEHIBB00869824";1;4;2024;4;22;163;2;1;2;1
"TQRMNORVPHKOLPCDEHIBB00869824";1;5;2024;4;22;163;2;1;2;1
"TQRMNORVPHKOLPCDEHIBB00869824";1;6;2024;4;22;163;2;1;2;1
"TQRMNORVPHLLKMCDEHIBB00853757";1;1;2024;4;22;119;1;2;2;1
"TQRMNORVPHLLKMCDEHIBB00853757";1;2;2024;4;22;119;1;2;2;2
"TQRMNORVQHKOLOCDEHIBB00867381";1;1;2024;4;22;125;2;2;2;2
"TQRMNORVQHKOLOCDEHIBB00867381";1;2;2024;4;22;125;2;1;2;1
"TQRMNORVQHKOLOCDEHIBB00867381";1;3;2024;4;22;125;2;1;2;1
"TQRMNORVQHKOLOCDEHIBB00867381";1;4;2024;4;22;125;2;1;2;1
"TQRMNORVQHKOLOCDEHIBB00867381";1;5;2024;4;22;125;2;1;1;1
"TQRMNORVQHKOLOCDEHIBB00867381";1;6;2024;4;22;125;2;1;2;1
"TQRMNORVQHKOLOCDEHIBB00867381";1;7;2024;4;22;125;2;1;2;1
"TQRMNORVQHLLKMCDEHIBB00853782";1;1;2024;4;22;143;2;1;2;1
"TQRMNORVQHLLKMCDEHIBB00853782";1;2;2024;4;22;143;2;1;2;1
"TQRMNORVQHLLKMCDEHIBB00853782";1;3;2024;4;22;143;2;1;2;1
"TQRMNORVQHLLKMCDEHIBB00853782";1;4;2024;4;22;143;2;1;2;1
"TQRMNORVRHLLKMCDEHIBB00853765";1;1;2024;4;22;127;1;1;1;1
"TQRMNORVRHLLKMCDEHIBB00853765";1;2;2024;4;22;127;1;1;2;1
"TQRMNORVRHLLKMCDEHIBB00853765";1;4;2024;4;22;127;1;2;2;2
"TQRMNORVVHKNLQCDEHIBB00871950";1;1;2024;4;22;174;2;2;2;2
