ID RENABAP,Provincia,Municipio,Barrio,Localidad,Tipo de UE,Tipo de Proyecto,Nombre de Proyecto,Financiamiento,Estado,Monto Total,Acta de Inicio Real,% Avance físico
2199,Salta,Salta Capital,Barrio Ceferino,Salta Capital,OSC,POT,"Obras de conexiones e Instalaciones intra lote de agua, sistema de desagües pluviales, red peatonal, arbolado público y espacio recreativo,",FISU,En ejecución,"$121,724,321.08",27/7/2022,85.21%
1867,Santa Fe,Pérez,Cabín 9,Pérez,Municipio,POT,"Red vial, desagües pluviales y red cloacal",FISU,En ejecución,"$68,253,208.51",19/9/2022,91.98%
1911,Santa Fe,Pérez,Villa América,Pérez,Municipio,POT,Obras de Infraestructura vial y Servicios B° Villa América,FISU,En ejecución,"$63,123,115.67",10/6/2022,78.42%
1788/1750,Santa Fe,Pérez,Barrio Jardín/El Fachinal,Pérez,Municipio,POT,Carpeta Asfáltica y Cordón Cuneta,FISU,En ejecución,"$37,419,559.03",21/6/2023,12.74%
1787,Santa Fe,Pérez,Villa del Parque,Pérez,Municipio,POT,"Red Vial, desagüe pluvial superficial,  desagüe cloacal y alumbrado público",FISU,En ejecución,"$37,570,820.76",1/8/2022,77.41%
4468,Buenos Aires,Azul,Villa Piazza Norte,Azul,Coop. de servicios,POT,Obras de infraestructura de energía eléctrica y Alumbrado Público,FISU,Terminado,"$119,094,172.09",14/3/2022,100.00%
1683,Córdoba,Río Cuarto,Las Delicias,Río Cuarto,Provincia,PEG,Obras de integración socio urbana,FISU,En ejecución,"$59,740,291.52",21/12/2022,39.04%
3400/3401/3402,Mendoza,San Carlos,Valle Hermoso/Coronel Videla/Sin Nombre (Coronel Videla Oeste),San Carlos,Municipio,POT,"Urbanización, Red de Gas y Red de Agua",FISU,En ejecución,"$843,630,538.71",21/10/2022,68.32%
602,Buenos Aires,Zárate,La Esperanza,Zárate,Coop. de servicios,POT,Provisión de Red Eléctrica y ALumbrado Público,FISU,Terminado,"$611,396,389.25",5/4/2022,100.00%
4168,Entre Ríos,La Paz,Papa Francisco,La Paz,OSC,POT,Red de cloaca y estación elevadora – Construcción de núcleos húmedos y conexiones intradomiciliarias de cloaca y electricidad,FISU,Terminado,"$246,910,600.75",9/5/2022,100.00%
358/1284/1142/1189,Buenos Aires,Mercedes,Marchetti │Marchetti II │Redes | Malvinas,Mercedes,Municipio,PEG,PEG Etapa I: Extensión de red de agua potable y apertura de calles,FISU,Terminado,"$703,063,871.48",5/9/2022,100.00%
2063/2077,Misiones,Garupá,Guadalupe/Villa del Barrio La Ripiera,Garupá,Provincia,PEG,Obras de Integracion Socio Urbana,FISU,En ejecución,"$330,430,885.82",6/6/2023,40.96%
2502,Río Negro,Cipolletti,Obrero A y B,Cipolletti,OSC,POT,"Obras de conexiones domiciliarias a red
e instalaciones intra-lote de electricidad",FISU,En ejecución,"$1,005,361,978.33",16/5/2022,100.00%
183,Buenos Aires,San Andrés de Giles,Estación Solís,Solís,OSC,POT,"Obra de Red Desague Pluvial, Red Vial, Red Peatonal, Red de Agua Potable con conexion domiciliaria y Espacio publico.",FISU,Terminado,"$366,625,437.89",25/2/2022,100.00%
188,Buenos Aires,San Andrés de Giles,Scully,San Andrés De Giles,OSC,POT,"Obras de red de desagüe pluvial, vial, peatonal y espacio público",FISU,Terminado,"$52,840,742.40",6/5/2022,100.00%
4254,Buenos Aires,General San Martín,Villa Hidalgo,José León Suárez,OSC,POT,Obras de conexiones e instalaciones intra lote a la red de agua,FISU,Terminado,"$44,251,240.08",10/1/2022,100.00%
3156,Entre Ríos,Concordia,Los Pájaros,Concordia,Municipio,POT,80 Conexiones a red eléctrica e instalaciones domiciliarias Barrio Los Pájaros,FISU,En ejecución,"$1,458,686,293.67",8/3/2022,59.19%
314,Buenos Aires,Zárate,Ocho de Septiembre,Lima,Coop. de servicios,POT,Provisión de red eléctrica y alumbrado público,FISU,Terminado,"$515,875,295.11",29/6/2022,100.00%
309,Buenos Aires,Exaltación de la Cruz,La Plegaria,Los Cardales,Municipio,POT,"“Proyecto hidráulico: cordón cuneta y Mejoramiento Vial”
",FISU,Terminado,"$112,733,676.90",25/4/2022,100.00%
294,Buenos Aires,Zárate,La Ilusión,Zárate,Coop. de servicios,POT,Provisión de red eléctrica y alumbrado público,FISU,Terminado,"$171,523,938.68",2/5/2022,100.00%
279,Buenos Aires,Zárate,La Ponderosa,Zárate,Coop. de servicios,POT,PROVISIÓN DE RED ELÉCTRICA Y ALUMBRADO PÚBLICO,FISU,Terminado,"$253,238,587.90",4/4/2022,100.00%
2083,Salta,Salta Capital,La Cerámica,Salta Capital,Municipio,POT,Infraestructura urbana para el barrio La Ceramica,FISU,En ejecución,"$39,068,869.11",13/3/2023,45.90%
4160,Tucumán,Famaillá,Kilómetro 102,Famaillá,Municipio,POT,"""Obras de Integración Socio Urbana- Red de agua potable , Red de
alumbrado Público, Red Vial, Módulos sanitarios, Cestos domiciliarios""",FISU,Terminado,"$3,811,683,861.09",27/5/2022,100.00%
2989/3039,Santa Fe,Santa Fe,Transporte/Villa Elsa,Santa Fe,Municipio,POT,Obras de Agua Potable y Desagües Cloacales,FISU,En ejecución,"$140,227,042.76",11/6/2022,62.32%
3878,Misiones,Puerto Esperanza,Bella Vista,Puerto Esperanza,Municipio,POT,Construcción de núcleos húmedos y conexiones intradomiciliarias,FISU,Terminado,"$70,828,273.67",17/3/2022,100.00%
2506,Río Negro,General Roca,Barrio Fiske Menuco,General Roca,Municipio,PEG,Proyecto integral y Lotes con Servicios en Barrio Fiske Menuco - General Roca,FISU,En ejecución,"$381,241,497.92",13/4/2023,35.08%
,Misiones,Posadas,,Posadas,Municipio,LOTES,Ejecución de infraestructura para 278 lotes con servicios,FISU,En ejecución,"$55,843,845.01",26/6/2023,17.46%
1848,Santa Fe,Rosario,Villa Tablada,Rosario,Municipio,POT,Mejoramiento en espacio público recreativo,FISU,Terminado,"$74,384,135.42",20/5/2022,100.00%
4155/4153,Tucumán,Aguilares,Ampliación San Nicolás/ Chacarita,Aguilares,Municipio,POT,Obras de Integracion Socio urbana,FISU,En ejecución,"$24,021,567.64",3/10/2022,100.00%
1656,Córdoba,Córdoba Capital,Villa Urquiza (La Favela),Córdoba Capital,Provincia,PEG,Obras de integración socio urbana,FISU,En ejecución,"$54,492,297.43",19/4/2023,7.29%
4607,Buenos Aires,Almirante Brown,La Hermosa,Ministro Rivadavia,Municipio,POT,Obras de Integración Urbana – Barrios Populares – Barrio La Hermosa,FISU,Terminado,"$176,890,465.58",10/10/2022,100.00%
4107,Tucumán,Arcadia,Palo Blanco,Arcadia,Municipio,POT,Obras de integración socio urbana,FISU,Terminado,"$54,731,818.50",29/8/2022,100.00%
3637,Entre Ríos,Gualeguay,Evita,Gualeguay,Municipio,POT,INTERVENCIÓN INTEGRAL BARRIO EVITA,FISU,En ejecución,"$231,129,132.88",27/4/2022,62.23%
4050,Tucumán,Tafí Viejo,La Nina,Tafí Viejo,Municipio,POT,Red de Agua Potable y Red Cloacal con conexiones domiciliarias,FISU,En ejecución,"$50,953,709.13",2/3/2022,90.59%
2824,San Luis,San Luis,República,San Luis,Provincia,PEG,Proyecto Urbanismo Integral Colaborativo (PUIC). Barrio República - Ciudad de San Luis - Provincia de San Luis,FISU,En ejecución,"$1,019,973,369.57",22/6/2022,90.60%
2924,Buenos Aires,Quilmes,IAPI,Bernal Oeste,Municipio,POT,Obras de veredas y arbolado,FISU,En ejecución,"$524,969,827.12",30/3/2023,58.33%
,Buenos Aires,General Pueyrredón,,Mar Del Plata,OSC,LOTES,Ejecución de infraestructura para 64 lotes con servicios,FISU,En ejecución,"$709,703,407.03",4/7/2022,100.00%
,Catamarca,Belén,,Londres,Provincia,LOTES,Ejecución de infraestructura para 36 lotes con servicios,FISU,Terminado,"$731,755,385.24",6/6/2022,100.00%
,Catamarca,Belén,,Belén,Provincia,LOTES,Ejecución de infraestructura para 28 lotes con servicios,FISU,Terminado,"$1,659,886,479.31",5/4/2022,100.00%
4142,Tucumán,Monteros,Mataderos,Monteros,Municipio,POT,"INFRAESTRUCTURA Y OBRAS COMPLEMENTARIAS 
BARRIO MATADERO",FISU,En ejecución,"$1,689,601,400.84",10/3/2022,100.00%
1512,Buenos Aires,Marcos Paz,Santa María,Marcos Paz,Municipio,POT,Obras de Integración Socio Urbana,FISU,Terminado,"$56,082,774.28",23/1/2023,100.00%
1190,Buenos Aires,Marcos Paz,Martín Fierro,Marcos Paz,Municipio,POT,Obras de Integracion Socio Urbana,FISU,En ejecución,"$563,499,055.79",1/4/2023,57.33%
677,Buenos Aires,Merlo,El Palomo,Pontevedra,OSC,POT,Construcción de Red Peatonal,FISU,Terminado,"$403,939,547.05",18/3/2022,100.00%
1288,Buenos Aires,Lomas de Zamora,Tres de Febrero,Villa Albertina,OSC,POT,"Obras de red peatonal, arbolado público, equipamiento urbano, parquización, plaza, núcleos húmedos y feria",FISU,En ejecución,"$508,355,748.25",19/9/2022,100.00%
3038,Santa Fe,Santa Fe,Villa Hipódromo,Santa Fe,OSC,POT,"Obras de Sistema de Red Peatonal, Equipamiento Urbano y Espacio Recreativo.",FISU,Terminado,"$340,864,484.56",3/2/2022,100.00%
449,Buenos Aires,La Matanza,Primavera,González Catán,Municipio,POT,Obras de conexiones domiciliarias de agua a red e instalaciones intralote,FISU,Terminado,"$180,277,621.21",9/3/2022,100.00%
,Mendoza,Maipú,,Fray Luis Beltrán,Municipio,LOTES,Ejecución de infraestructura para 41 lotes con servicios,FISU,En ejecución,"$170,014,690.67",2/1/2023,100.00%
4167,Entre Ríos,Colón,TIro Sur,Colón,Municipio,POT,Proyecto de integración y activación barrial,FISU,En ejecución,"$8,165,611,282.73",16/1/2023,43.48%
4297,Buenos Aires,Tres de Febrero,Maldonado,Ciudadela,Municipio,POT,Obras de Extension de Red de Agua y Cloaca-,FISU,En ejecución,"$215,193,799.48",16/11/2022,41.28%
1227,Buenos Aires,Avellaneda,Villa Tranquila,Dock Sud,Municipio,POT," “PAVIMENTACIÓN, REPAVIMENTACIÓN, VEREDA,
RECONSTRUCCIÓN CONDUCTO PLUVIAL Y
READECUACIÓN DE ESTACIÓN DE BOMBEO
PLUVIAL CALLE D VILLA TRANQUILA - ETAPA 1”",FISU,En ejecución,"$209,713,125.77",1/6/2023,0.51%
1837,Santa Fe,Rosario,Nuevo Alberdi Oeste,Rosario,Municipio,POT,Extensión de red de agua potable y conexiones domiciliarias,FISU,En ejecución,"$66,377,367.50",3/10/2022,83.31%
3884,Misiones,Leandro N Alem,Espacio Verde,Leandro N Alem,Provincia,POT,"Obras Tempranas de “Red de agua potable y obras intra-lote, perforación y tanque de reserva, red eléctrica, alumbrado público y conexiones domiciliarias, red vial y desagües pluviales",FISU,En ejecución,"$65,954,783.82",17/5/2022,95.29%
2055,Misiones,Posadas,Chacra 252,Posadas,Provincia,POT,PROYECTO DE INTEGRACIÓN SOCIO URBANA,FISU,En ejecución,"$214,194,774.91",11/12/2023,1.46%
2024,Misiones,San Vicente,Veinticinco de Mayo,San Vicente,Municipio,POT,"Infraestructura red de agua, red eléctrica MT BT, red vial, Red desagüe pluvial, tanque elevado, intradomiciliaria cloacal y agua.",FISU,En ejecución,"$552,018,994.74",16/5/2023,56.57%
1986/1995,Misiones,Posadas,8 de Diciembre / 30 de Octubre,Posadas,Municipio,POT,Red de agua y Red Eléctrica,FISU,En ejecución,"$1,627,872,542.81",29/7/2023,36.79%
131,Buenos Aires,Avellaneda,Siete de Septiembre (Suipacha y Pinto),Villa Domínico,Municipio,POT,Construcción de Plaza Suipacha,FISU,Terminado,"$101,092,740.07",19/4/2022,100.00%
122,Buenos Aires,Avellaneda,Inflamable,Dock Sud,Municipio,POT,Infraestructura pasaje sin nombre y Morse - Villa Inflamable,FISU,En ejecución,"$142,575,599.06",2/5/2022,100.00%
426,Buenos Aires,Quilmes,La Resistencia,Ezpeleta,Municipio,POT,Obras de Infraestructura Urbana Barrio La Resistencia,FISU,En ejecución,"$90,904,362.24",13/1/2023,23.57%
3362,Mendoza,Luján de Cuyo,Valle Encantado,Chacras De Coria,OSC,POT,"Obras de equipamiento comunitario, playón deportivo, red peatonal y arbolado público",FISU,En ejecución,"$41,341,330.77",12/6/2023,79.01%
4445,Buenos Aires,Moreno,Tres de Febrero,Cuartel V,OSC,POT,Obra de Equipamiento comunitario,FISU,En ejecución,"$100,346,467.76",26/6/2023,100.00%
2867,Buenos Aires,General San Martín,Sarmiento II,Villa Ballester,OSC,POT,Obra de Equipamiento comunitario,FISU,Terminado,"$426,206,533.05",13/2/2023,100.00%
5005,Buenos Aires,Lanús,Nueve de Julio,Lanús Oeste,OSC,POT,Obras de conexiones intradomiciliarias de agua y red peatonal,FISU,Terminado,"$92,154,163.58",13/6/2022,100.00%
590,Buenos Aires,Almirante Brown,Los Pinos,Ministro Rivadavia,OSC,POT,Obras de conexiones e instalaciones intra-lote de agua y sistema de red peatonal,FISU,En ejecución,"$95,289,817.14",14/3/2022,100.00%
1930,Misiones,Posadas,Lapachitos,Posadas,OSC,POT,"Obras de conexiones intradomiciliarias de agua, cloaca y electricidad",FISU,Terminado,"$312,830,010.24",7/3/2022,100.00%
1495,Buenos Aires,Presidente Perón,La Yaya 1,Guernica,Municipio,POT,Rehabilitación de plaza de la educación en Barrio Los Pinos,FISU,Terminado,"$278,527,104.20",12/4/2022,100.00%
1552,Buenos Aires,Merlo,Juancito,Pontevedra,OSC,POT,"Obras de equipamiento comunitario, red peatonal, arbolado público y equipamiento urbano",FISU,En ejecución,"$2,537,674,626.97",25/4/2023,34.74%
2674,Entre Ríos,Paraná,Cuatro de Junio,Paraná,OSC,POT,Obras de conexiones intradomciliarias eléctricas y red peatonal,FISU,En ejecución,"$975,699,498.26",9/2/2022,95.00%
3347,Mendoza,Guaymallén,Barrio San Jorge,Guaymallén,OSC,POT,"Obras de Equipamiento Comunitario, espacio recreativo y playón deportivo",FISU,En ejecución,"$83,233,827.27",5/6/2022,80.09%
2408,Corrientes,Corrientes,Arazaty,Corrientes,OSC,POT,"Obra de conexiones e instalaciones intra lote a la red de agua, cloaca y red peatonal",FISU,Terminado,"$16,211,765.79",4/6/2022,100.00%
3475,Mendoza,Capital,Barrio Cipolleti,Mendoza,OSC,POT,Obra de Equipamiento comunitario,FISU,Terminado,"$7,160,614.05",7/11/2022,100.00%
3448,Mendoza,San Rafael,Estación Pedro Vargas,Cuadro Benegas,Municipio,POT,Conexiones domiciliarias de Agua Potable,FISU,Terminado,"$1,225,528,940.07",26/8/2022,100.00%
3204,Jujuy,Palpalá,Dieciocho de Noviembre,Palpalá,OSC,POT,Obras de conexiones intradomiciliarias eléctricas y red peatonal,FISU,Terminado,"$131,278,075.70",14/2/2022,100.00%
3076,Formosa,Formosa,Simon Bolívar,Formosa,Provincia,PEG,Programa de Mejoramiento Integral Socio Urbana - Barrio Simón Bolívar”,FISU,En ejecución,"$92,886,435.16",4/8/2022,74.73%
2443,Neuquén,Neuquén,Sector Peumayén,Neuquén,OSC,POT,Obras de red peatonal,FISU,Terminado,"$62,120,011.99",10/2/2022,100.00%
1320,Buenos Aires,San Vicente,Biocca,San Vicente,Provincia,POT,Proyecto Red de Agua Potable,FISU,En ejecución,"$41,317,636.45",2/12/2022,79.45%
1061,Buenos Aires,Malvinas Argentinas,Eaton,Grand Bourg,OSC,POT,Obras de conexiones e instalaciones intra lote a la red electrica y red peatonal,FISU,Terminado,"$28,572,836.33",10/6/2022,100.00%
72,Buenos Aires,Lomas de Zamora,Ocho de Diciembre,Villa Fiorito,OSC,POT,Obras de instalaciones intra-lote de Agua,FISU,Terminado,"$119,746,177.23",18/10/2022,100.00%
4376,Mendoza,Luján de Cuyo,Vistas a la Cordillera,Mayor Drummond,Provincia,POT,"Infraestructura, urbanización y equipamiento urbano",FISU,Terminado,"$55,041,567.68",1/7/2022,100.00%
4277,Córdoba,Córdoba Capital,Parque Las Rosas,Córdoba Capital,OSC,POT,Instalaciones intra-lote de agua potable y electricidad,FISU,Terminado,"$104,059,924.34",14/3/2022,100.00%
2755/2753,Tucumán,San Miguel De Tucumán,San Cristóbal/ Nueva Vida,San Miguel De Tucumán,Provincia,POT,"Red de gas, conexiones domiciliarias e intervencion intralote",FISU,En ejecución,"$60,503,014.50",28/4/2023,20.11%
2521/2538,Río Negro,Cipolletti,Dos de Febrero/Diez de Febrero,Cipolletti,Provincia,POT,"Obras de red de media y baja tensión, alumbrado público y conexiones domiciliarias",FISU,Terminado,"$28,028,318.02",24/5/2022,100.00%
4199,Buenos Aires,Almirante Brown,Los Altos,Longchamps,Municipio,POT,Obras de integración urbana,FISU,En ejecución,"$38,450,236.98",10/5/2022,99.66%
1181,Buenos Aires,Campana,Las Praderas,Campana,Municipio,POT,Plan Integral en  Barrio Las Praderas,FISU,Terminado,"$93,848,147.48",1/9/2022,100.00%
1042,Buenos Aires,Avellaneda,El Fortín,Gerli,Municipio,POT,Remodelación Plaza Teofilo Iglesias,FISU,Terminado,"$62,381,096.51",19/4/2022,100.00%
1598,Córdoba,Córdoba Capital,Campo de La Ribera,Córdoba Capital,OSC,POT,Obras de equipamiento comunitario,FISU,Terminado,"$198,000,052.14",9/12/2021,100.00%
,Buenos Aires,Mercedes,,Mercedes,Municipio,LOTES,Ejecución de infraestructura para 206 lotes con servicios,FISU,En ejecución,"$9,470,483.24",8/8/2022,31.71%
2745/2756/2792/2802,Tucumán,San Miguel De Tucumán,"Ate, Santa Ana, Bienestar y Potencia",San Miguel De Tucumán,Provincia,POT,"Extensión de Red de Gas Natural, Conexiones domiciliarias e Instalaciones intralote",FISU,En ejecución,"$50,103,755.51",18/2/2022,96.79%
2284,Chaco,Puerto Vilelas,Aplomo,Puerto Vilelas,OSC,POT,Obra de Playón deportivo y red peatonal,FISU,Terminado,"$3,442,577,831.60",13/5/2022,100.00%
2934,Buenos Aires,General San Martín,Barrio Independencia,José León Suárez,OSC,POT,Obras de conexiones e instalaciones intra lote a la red de agua y red electrica,FISU,En ejecución,"$65,120,736.25",6/6/2022,80.00%
4352,Buenos Aires,General Pueyrredón,El Colmenar,Batán,OSC,POT,Obras de conexiones e instalaciones intra lote a la red de agua y red peatonal,FISU,En ejecución,"$128,327,722.31",2/1/2023,44.46%
207,Buenos Aires,Ensenada,Mosconi,Ensenada,OSC,POT,"Obras de Equipamiento Comunitario SUM, Playón Deportivo cubierto, Veredas y Arbolado",FISU,Terminado,"$109,784,174.62",3/12/2021,100.00%
1660,Córdoba,Córdoba Capital,Barrio San Jorge,Córdoba Capital,OSC,POT,Obras de playón deportivo y veredas,FISU,Terminado,"$106,796,269.94",12/10/2022,100.00%
160,Buenos Aires,Chivilcoy,Barrio Speranza,Chivilcoy,OSC,POT,"Obras de playón deportivo, equipamiento comunitario y red peatonal",FISU,En ejecución,"$82,705,029.75",2/5/2022,100.00%
2973,Santa Fe,San José Del Rincón,Villa Añati,San José Del Rincón,OSC,POT,Obras de Instalaciones intra-lote cloacales (sistema alternativo) y Red Peatonal.,FISU,Terminado,"$66,944,861.13",30/11/2021,100.00%
1810,Santa Fe,Rosario,Parque Casas,Rosario,Municipio,POT,Mejoramiento y equipamiento de espacio público recreativo y deportivo Plazas Mercedes y Merceditas de San Martín,FISU,En ejecución,"$247,596,643.25",19/4/2022,95.50%
4354,Santiago del Estero,Santiago Del Estero,La Católica,Santiago Del Estero,OSC,POT,"Obras de equipamiento comunitario y
espacio recreativo",FISU,Terminado,"$924,466,473.19",13/6/2022,100.00%
,Buenos Aires,Luján,,Torres,Municipio,LOTES,Ejecución de infraestructura para 438 lotes con servicios,FISU,En ejecución,"$714,401,769.97",24/10/2022,26.33%
,Buenos Aires,Luján,,Luján,Municipio,LOTES,Ejecución de infraestructura para 402 lotes con servicios,FISU,En ejecución,"$319,398,701.59",21/10/2022,32.64%
2677,Entre Ríos,Paraná,B° Illia,Paraná,Municipio,PEG,PROYECTO DE RELOCALIZACIÓN DEL BARRIO ILLIA,FISU,Terminado,"$21,829,504.29",4/1/2022,100.00%
397/1251,Buenos Aires,San Isidro,La Cava/La Cava Chica,Beccar,Municipio,POT,Obras de Integración Socio Urbana Barrio La Cava y Cava Chica,FISU,En ejecución,"$56,535,651.07",1/7/2022,30.76%
297,Buenos Aires,Lomas de Zamora,Seis de Agosto,Santa Catalina,OSC,POT,Obras de instalaciones intra-lote de Agua,FISU,En ejecución,"$689,962,631.89",12/12/2022,100.00%
598,Buenos Aires,Luján,La Loma,Luján,Municipio,POT,Equipamiento comunitario,FISU,Terminado,"$66,307,921.65",16/6/2023,100.00%
,Buenos Aires,La Matanza,,San Justo,Municipio,LOTES,Ejecución de infraestructura para 168 lotes con servicios,FISU,En ejecución,"$209,537,954.34",29/8/2023,2.00%
1596,Córdoba,Córdoba Capital,Barrio San Alberto,Córdoba Capital,OSC,POT,Obras de equipamiento Comunitario y Sistema de red peatonal y parquización,FISU,Terminado,"$15,550,573.97",2/12/2021,100.00%
544,Buenos Aires,San Nicolás,Doce de Marzo,San Nicolás De Los Arroyos,OSC,POT,"Obras de conexiones e instalaciones intra lote de Electricidad, Red peatonal y arbolado público",FISU,Terminado,"$28,419,185.50",27/6/2022,1
3659,Entre Ríos,Chajarí,Salto,Chajarí,Municipio,POT,"Obras de Equipamiento Comunitario, Playón Deportivo, veredas y arbolado",FISU,Terminado,"$54,635,916.87",28/1/2022,100.00%
2985,Santa Fe,Santa Fe,Los Hornos,Santa Fe,Municipio,POT,Proyecto de Integración Socio Urbana Barrio Los Hornos,FISU,En ejecución,"$68,216,323.76",22/5/2022,0.79223281
2992,Santa Fe,Santa Fe,Veintinueve de Abril,Santa Fe,Municipio,PEG,Obras de Interación Socio Urbana y Viviendas,FISU,En ejecución,"$135,025,798.98",24/4/2023,24.77%
